time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,total_spent_time,objectives
21:00 ~ 21:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,921,0.9617956064947469,1047,11,83954
21:00 ~ 21:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1033,0.9709662065683008,2101,22,83954
21:00 ~ 21:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9956043956043956,5460,59,83954
21:00 ~ 21:59,0,4,18,Depot_Gwang_Myeong,2,서울 양천구 목동,6513,5371,0.9026142153177984,11973,132,83954
21:00 ~ 21:59,0,5,2,서울 양천구 목동,12,경기 부천시 중동,7076,6794,0.9239855110504488,19049,211,83954
21:00 ~ 21:59,0,6,12,경기 부천시 중동,13,인천 계양구 계산동,3472,2356,0.886150703787576,22521,250,83954
21:00 ~ 21:59,0,7,13,인천 계양구 계산동,3,경기 부천시 오정동,4411,4326,0.901641170354968,26932,299,83954
21:00 ~ 21:59,0,8,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7855672563467677,33521,373,83954
21:00 ~ 21:59,0,9,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,2851,0.7947712418300653,36720,408,83954
21:00 ~ 21:59,0,10,8,서울 강서구 등촌동,9,서울 양천구 목동_1,5290,5349,0.8220185670078552,42010,467,83954
21:00 ~ 21:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.828127879122904,43416,482,83954
22:00 ~ 22:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,91,0.9381443298969072,97,1,83675
22:00 ~ 22:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,933,0.9780324737344794,1047,11,83675
22:00 ~ 22:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1024,0.9747739171822941,2101,22,83675
22:00 ~ 22:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.9970695970695971,5460,59,83675
22:00 ~ 22:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,9335,0.8135975777594274,18165,201,83675
22:00 ~ 22:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.8400425197578223,21637,240,83675
22:00 ~ 22:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3052,0.857454457325201,24757,275,83675
22:00 ~ 22:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7426146876794487,31346,349,83675
22:00 ~ 22:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3030,0.7615573889130121,34545,384,83675
22:00 ~ 22:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4108,0.7743972299310029,39277,437,83675
22:00 ~ 22:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7952545678267128,43073,479,83675
22:00 ~ 22:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.8020638953213877,44479,494,83675
23:00 ~ 23:59,0,0,17,Depot_Kintex,6,서울 양천구 신정동,97,92,0.9484536082474226,97,1,83290
23:00 ~ 23:59,0,1,6,서울 양천구 신정동,7,서울 구로구 구로동,950,926,0.9723018147086915,1047,11,83290
23:00 ~ 23:59,0,2,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1024,0.9719181342217992,2101,22,83290
23:00 ~ 23:59,0,3,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3396,0.995970695970696,5460,59,83290
23:00 ~ 23:59,0,4,18,Depot_Gwang_Myeong,13,인천 계양구 계산동,12705,8922,0.7905312413982934,18165,201,83290
23:00 ~ 23:59,0,5,13,인천 계양구 계산동,12,경기 부천시 중동,3472,3397,0.8206775430974719,21637,240,83290
23:00 ~ 23:59,0,6,12,경기 부천시 중동,3,경기 부천시 오정동,3120,3036,0.8398836692652583,24757,275,83290
23:00 ~ 23:59,0,7,3,경기 부천시 오정동,15,Depot_Gimpo_Airport,6589,2050,0.7287373189561667,31346,349,83290
23:00 ~ 23:59,0,8,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3070,0.7501230279345781,34545,384,83290
23:00 ~ 23:59,0,9,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4118,0.7645950556305217,39277,437,83290
23:00 ~ 23:59,0,10,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3838,0.7863162538016855,43073,479,83290
23:00 ~ 23:59,0,11,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1421,0.7934081251826705,44479,494,83290
